요일구분,호선,역번호,출발역,상하구분,5시30분,6시00분,6시30분,7시00분,7시30분,8시00분,8시30분,9시00분,9시30분,10시00분,10시30분,11시00분,11시30분,12시00분,12시30분,13시00분,13시30분,14시00분,14시30분,15시00분,15시30분,16시00분,16시30분,17시00분,17시30분,18시00분,18시30분,19시00분,19시30분,20시00분,20시30분,21시00분,21시30분,22시00분,22시30분,23시00분,23시30분,00시00분,00시30분
일요일,7,2725,용마산,상선,7.0,20.0,16.0,11.0,8.0,11.0,13.0,16.0,21.0,28.0,24.0,25.0,29.0,24.0,29.0,32.0,37.0,41.0,43.0,47.0,49.0,45.0,50.0,42.0,36.0,31.0,37.0,42.0,43.0,56.0,63.0,56.0,44.0,40.0,42.0,42.0,33.0,,
일요일,7,2725,용마산,하선,31.0,36.0,27.0,20.0,19.0,23.0,29.0,38.0,44.0,71.0,54.0,60.0,61.0,55.0,62.0,62.0,58.0,66.0,59.0,55.0,58.0,42.0,47.0,31.0,26.0,22.0,20.0,23.0,21.0,24.0,24.0,20.0,13.0,12.0,11.0,13.0,9.0,5.0,
일요일,7,2726,중곡,상선,7.0,20.0,16.0,11.0,8.0,11.0,13.0,17.0,22.0,29.0,25.0,26.0,29.0,25.0,30.0,35.0,37.0,43.0,43.0,49.0,50.0,46.0,52.0,43.0,36.0,32.0,38.0,43.0,44.0,58.0,65.0,57.0,46.0,42.0,41.0,46.0,35.0,,
일요일,7,2726,중곡,하선,34.0,37.0,28.0,21.0,20.0,23.0,29.0,40.0,46.0,71.0,61.0,64.0,64.0,58.0,66.0,65.0,60.0,69.0,62.0,57.0,59.0,45.0,48.0,32.0,27.0,22.0,20.0,23.0,22.0,25.0,24.0,20.0,14.0,12.0,11.0,13.0,9.0,5.0,
일요일,7,2727,군자,상선,7.0,20.0,16.0,11.0,9.0,11.0,13.0,18.0,22.0,30.0,25.0,26.0,30.0,25.0,30.0,35.0,38.0,46.0,45.0,51.0,53.0,48.0,56.0,44.0,38.0,33.0,40.0,44.0,47.0,61.0,69.0,59.0,48.0,45.0,40.0,49.0,37.0,,
일요일,7,2727,군자,하선,33.0,36.0,24.0,20.0,19.0,23.0,28.0,39.0,44.0,66.0,60.0,62.0,64.0,57.0,70.0,67.0,63.0,71.0,66.0,55.0,59.0,46.0,49.0,33.0,27.0,22.0,21.0,24.0,23.0,28.0,26.0,22.0,15.0,13.0,12.0,13.0,8.0,5.0,
일요일,7,2728,어린이대공원,상선,7.0,19.0,16.0,10.0,8.0,10.0,12.0,15.0,20.0,27.0,22.0,28.0,29.0,26.0,30.0,35.0,38.0,47.0,46.0,51.0,53.0,50.0,57.0,44.0,39.0,35.0,40.0,46.0,46.0,65.0,69.0,62.0,50.0,48.0,42.0,54.0,40.0,,
일요일,7,2728,어린이대공원,하선,34.0,40.0,27.0,18.0,18.0,22.0,28.0,38.0,46.0,67.0,60.0,69.0,68.0,56.0,67.0,68.0,64.0,70.0,69.0,58.0,63.0,57.0,55.0,36.0,29.0,24.0,22.0,25.0,24.0,29.0,28.0,22.0,15.0,14.0,13.0,12.0,7.0,2.0,
일요일,7,2729,건대입구,상선,7.0,20.0,16.0,11.0,11.0,11.0,12.0,16.0,20.0,28.0,25.0,29.0,31.0,31.0,37.0,36.0,41.0,50.0,49.0,54.0,54.0,49.0,55.0,44.0,39.0,35.0,39.0,48.0,47.0,66.0,71.0,63.0,52.0,49.0,44.0,57.0,44.0,0.0,
일요일,7,2729,건대입구,하선,17.0,32.0,21.0,15.0,14.0,19.0,23.0,32.0,36.0,53.0,44.0,51.0,48.0,41.0,49.0,48.0,49.0,56.0,54.0,49.0,53.0,48.0,47.0,32.0,28.0,22.0,22.0,28.0,25.0,32.0,31.0,27.0,19.0,21.0,19.0,18.0,11.0,0.0,
일요일,7,2730,뚝섬유원지,상선,5.0,16.0,15.0,11.0,14.0,10.0,10.0,13.0,18.0,27.0,25.0,30.0,39.0,43.0,45.0,35.0,40.0,44.0,49.0,50.0,53.0,42.0,50.0,40.0,32.0,27.0,30.0,35.0,33.0,42.0,46.0,41.0,33.0,29.0,30.0,34.0,21.0,,
일요일,7,2730,뚝섬유원지,하선,19.0,32.0,20.0,13.0,13.0,18.0,21.0,31.0,37.0,51.0,44.0,54.0,62.0,42.0,49.0,49.0,44.0,54.0,50.0,43.0,50.0,47.0,53.0,30.0,25.0,20.0,19.0,25.0,22.0,28.0,28.0,24.0,18.0,17.0,18.0,17.0,8.0,0.0,
일요일,7,2730,자양(뚝섬한강공원),상선,4.0,16.0,15.0,8.0,8.0,9.0,11.0,16.0,18.0,29.0,26.0,29.0,34.0,27.0,35.0,38.0,41.0,46.0,46.0,49.0,49.0,45.0,50.0,38.0,33.0,32.0,36.0,43.0,41.0,54.0,56.0,52.0,41.0,40.0,36.0,41.0,24.0,,
일요일,7,2730,자양(뚝섬한강공원),하선,19.0,35.0,21.0,16.0,14.0,17.0,24.0,32.0,39.0,52.0,44.0,44.0,48.0,39.0,44.0,44.0,47.0,49.0,47.0,45.0,46.0,37.0,42.0,30.0,25.0,20.0,22.0,26.0,27.0,36.0,33.0,29.0,23.0,25.0,20.0,20.0,12.0,0.0,
일요일,7,2731,청담,상선,4.0,15.0,13.0,10.0,10.0,9.0,10.0,14.0,18.0,28.0,26.0,29.0,35.0,32.0,40.0,38.0,42.0,47.0,49.0,50.0,51.0,45.0,50.0,38.0,32.0,31.0,31.0,37.0,34.0,45.0,50.0,42.0,33.0,31.0,31.0,34.0,21.0,0.0,
일요일,7,2731,청담,하선,12.0,29.0,21.0,14.0,12.0,15.0,21.0,28.0,36.0,49.0,43.0,45.0,52.0,40.0,44.0,46.0,46.0,50.0,47.0,45.0,49.0,40.0,47.0,32.0,25.0,21.0,22.0,26.0,26.0,34.0,31.0,28.0,22.0,22.0,22.0,18.0,13.0,0.0,
일요일,7,2732,강남구청,상선,7.0,16.0,13.0,10.0,10.0,10.0,12.0,16.0,19.0,29.0,28.0,31.0,35.0,32.0,41.0,37.0,42.0,47.0,47.0,49.0,51.0,43.0,49.0,37.0,30.0,29.0,30.0,33.0,33.0,42.0,49.0,41.0,30.0,30.0,30.0,34.0,21.0,5.0,
일요일,7,2732,강남구청,하선,11.0,25.0,17.0,11.0,11.0,13.0,17.0,24.0,31.0,43.0,39.0,41.0,49.0,38.0,41.0,46.0,46.0,50.0,49.0,45.0,49.0,41.0,48.0,32.0,26.0,23.0,22.0,29.0,28.0,36.0,36.0,30.0,24.0,23.0,24.0,20.0,15.0,0.0,
일요일,7,2733,학동,상선,9.0,19.0,15.0,11.0,10.0,11.0,13.0,19.0,23.0,35.0,33.0,34.0,40.0,33.0,43.0,41.0,45.0,49.0,50.0,49.0,51.0,42.0,48.0,36.0,29.0,27.0,29.0,31.0,30.0,41.0,42.0,36.0,28.0,27.0,27.0,33.0,21.0,8.0,
일요일,7,2733,학동,하선,11.0,25.0,17.0,11.0,10.0,12.0,16.0,22.0,29.0,39.0,36.0,39.0,45.0,36.0,41.0,46.0,46.0,50.0,49.0,47.0,51.0,42.0,50.0,34.0,28.0,24.0,24.0,30.0,29.0,38.0,36.0,31.0,25.0,24.0,24.0,20.0,13.0,0.0,
일요일,7,2734,논현,상선,9.0,20.0,16.0,11.0,10.0,12.0,14.0,19.0,26.0,39.0,35.0,38.0,44.0,34.0,44.0,43.0,46.0,50.0,50.0,49.0,49.0,42.0,47.0,35.0,29.0,26.0,27.0,30.0,29.0,41.0,41.0,35.0,27.0,26.0,26.0,30.0,17.0,8.0,
일요일,7,2734,논현,하선,8.0,24.0,16.0,9.0,8.0,11.0,13.0,19.0,25.0,34.0,31.0,34.0,39.0,32.0,37.0,41.0,40.0,44.0,43.0,43.0,47.0,40.0,45.0,32.0,26.0,24.0,22.0,29.0,28.0,36.0,36.0,33.0,25.0,25.0,27.0,21.0,16.0,0.0,
일요일,7,2735,반포,상선,9.0,21.0,13.0,11.0,10.0,11.0,14.0,20.0,26.0,41.0,34.0,36.0,43.0,34.0,41.0,42.0,44.0,46.0,47.0,45.0,46.0,39.0,44.0,32.0,26.0,24.0,25.0,27.0,27.0,38.0,36.0,31.0,24.0,21.0,22.0,26.0,12.0,,
일요일,7,2735,반포,하선,8.0,24.0,16.0,9.0,8.0,10.0,12.0,17.0,24.0,34.0,30.0,34.0,40.0,31.0,35.0,41.0,38.0,44.0,43.0,43.0,46.0,40.0,45.0,32.0,26.0,24.0,22.0,30.0,28.0,36.0,36.0,34.0,25.0,25.0,27.0,21.0,16.0,0.0,
일요일,7,2736,고속터미널,상선,9.0,23.0,13.0,11.0,10.0,12.0,14.0,22.0,26.0,39.0,35.0,38.0,42.0,34.0,41.0,41.0,42.0,47.0,47.0,45.0,45.0,39.0,44.0,32.0,26.0,23.0,24.0,27.0,27.0,36.0,36.0,30.0,24.0,20.0,22.0,26.0,12.0,,
일요일,7,2736,고속터미널,하선,9.0,17.0,13.0,7.0,8.0,9.0,11.0,14.0,20.0,30.0,27.0,29.0,32.0,30.0,32.0,37.0,37.0,44.0,46.0,47.0,49.0,45.0,52.0,38.0,33.0,29.0,29.0,37.0,37.0,51.0,56.0,49.0,36.0,36.0,37.0,29.0,20.0,0.0,
일요일,7,2737,내방,상선,11.0,32.0,20.0,15.0,12.0,17.0,20.0,31.0,36.0,49.0,46.0,50.0,49.0,44.0,52.0,51.0,53.0,59.0,54.0,49.0,47.0,40.0,44.0,30.0,25.0,20.0,21.0,23.0,23.0,26.0,24.0,23.0,16.0,14.0,17.0,18.0,9.0,0.0,
일요일,7,2737,내방,하선,6.0,17.0,13.0,7.0,8.0,8.0,10.0,13.0,19.0,29.0,26.0,30.0,32.0,28.0,32.0,36.0,38.0,43.0,45.0,46.0,47.0,43.0,51.0,37.0,32.0,28.0,30.0,37.0,36.0,50.0,56.0,49.0,36.0,35.0,37.0,28.0,17.0,0.0,
일요일,7,2738,총신대입구,상선,22.0,29.0,20.0,15.0,12.0,17.0,21.0,31.0,35.0,51.0,46.0,48.0,51.0,45.0,50.0,49.0,53.0,56.0,51.0,47.0,46.0,39.0,44.0,29.0,24.0,19.0,20.0,22.0,22.0,26.0,24.0,22.0,15.0,13.0,17.0,20.0,9.0,5.0,
일요일,7,2738,총신대입구,하선,5.0,15.0,11.0,7.0,6.0,7.0,8.0,10.0,13.0,23.0,21.0,24.0,26.0,23.0,28.0,28.0,32.0,39.0,39.0,39.0,42.0,38.0,44.0,33.0,28.0,27.0,29.0,31.0,34.0,45.0,50.0,44.0,34.0,32.0,37.0,29.0,25.0,0.0,
일요일,7,2739,남성,상선,23.0,24.0,20.0,13.0,12.0,17.0,21.0,32.0,36.0,53.0,42.0,45.0,47.0,42.0,46.0,46.0,46.0,50.0,43.0,42.0,38.0,33.0,40.0,24.0,18.0,16.0,15.0,18.0,17.0,20.0,19.0,15.0,11.0,11.0,12.0,14.0,5.0,5.0,
일요일,7,2739,남성,하선,5.0,15.0,11.0,7.0,6.0,7.0,8.0,11.0,13.0,23.0,20.0,25.0,26.0,23.0,28.0,28.0,32.0,36.0,36.0,38.0,40.0,36.0,40.0,31.0,26.0,24.0,28.0,29.0,31.0,42.0,46.0,43.0,31.0,31.0,32.0,28.0,21.0,0.0,
일요일,7,2740,숭실대입구,상선,22.0,23.0,18.0,12.0,11.0,17.0,20.0,29.0,33.0,49.0,37.0,44.0,44.0,39.0,43.0,43.0,41.0,44.0,43.0,38.0,36.0,33.0,38.0,21.0,18.0,16.0,14.0,18.0,17.0,21.0,17.0,16.0,12.0,11.0,12.0,14.0,5.0,,
일요일,7,2740,숭실대입구,하선,5.0,13.0,11.0,6.0,5.0,7.0,8.0,10.0,13.0,23.0,20.0,24.0,25.0,23.0,27.0,25.0,31.0,33.0,35.0,34.0,37.0,33.0,36.0,28.0,24.0,22.0,25.0,26.0,29.0,38.0,41.0,40.0,30.0,27.0,28.0,24.0,17.0,0.0,
일요일,7,2741,상도,상선,20.0,21.0,17.0,11.0,11.0,15.0,18.0,29.0,31.0,46.0,34.0,42.0,38.0,34.0,40.0,40.0,36.0,43.0,41.0,36.0,35.0,34.0,34.0,21.0,17.0,16.0,13.0,18.0,18.0,19.0,17.0,16.0,11.0,11.0,12.0,14.0,7.0,,
일요일,7,2741,상도,하선,5.0,13.0,10.0,6.0,5.0,6.0,7.0,10.0,13.0,22.0,20.0,24.0,23.0,20.0,24.0,25.0,29.0,31.0,34.0,34.0,35.0,32.0,36.0,26.0,22.0,20.0,23.0,24.0,27.0,35.0,38.0,36.0,27.0,24.0,26.0,21.0,15.0,0.0,
일요일,7,2742,장승배기,상선,18.0,21.0,15.0,11.0,12.0,15.0,17.0,28.0,30.0,41.0,33.0,40.0,35.0,31.0,38.0,36.0,35.0,40.0,39.0,32.0,35.0,29.0,30.0,20.0,17.0,14.0,13.0,18.0,18.0,19.0,17.0,16.0,12.0,10.0,12.0,16.0,7.0,,
일요일,7,2742,장승배기,하선,6.0,13.0,10.0,6.0,5.0,6.0,7.0,10.0,13.0,22.0,20.0,22.0,23.0,20.0,24.0,25.0,29.0,31.0,32.0,34.0,33.0,30.0,35.0,26.0,21.0,20.0,22.0,23.0,25.0,32.0,36.0,35.0,26.0,22.0,26.0,24.0,12.0,0.0,
일요일,7,2743,신대방삼거리,상선,16.0,20.0,13.0,11.0,11.0,13.0,17.0,27.0,27.0,39.0,34.0,38.0,32.0,31.0,37.0,32.0,33.0,40.0,35.0,32.0,35.0,28.0,28.0,20.0,17.0,14.0,14.0,18.0,17.0,19.0,18.0,17.0,12.0,10.0,13.0,14.0,8.0,,
일요일,7,2743,신대방삼거리,하선,7.0,13.0,11.0,6.0,5.0,7.0,8.0,10.0,14.0,23.0,20.0,24.0,25.0,20.0,26.0,26.0,28.0,31.0,31.0,33.0,31.0,28.0,34.0,24.0,20.0,18.0,20.0,21.0,24.0,29.0,33.0,30.0,24.0,19.0,23.0,21.0,11.0,5.0,
일요일,7,2744,보라매,상선,13.0,19.0,12.0,11.0,10.0,12.0,15.0,24.0,24.0,38.0,31.0,34.0,31.0,31.0,32.0,30.0,32.0,39.0,32.0,32.0,35.0,27.0,27.0,21.0,16.0,14.0,14.0,18.0,16.0,20.0,19.0,16.0,12.0,11.0,13.0,13.0,9.0,,
일요일,7,2744,보라매,하선,7.0,12.0,11.0,6.0,5.0,6.0,8.0,10.0,13.0,22.0,20.0,22.0,23.0,22.0,24.0,26.0,28.0,31.0,30.0,33.0,31.0,28.0,34.0,24.0,19.0,17.0,19.0,20.0,22.0,28.0,33.0,29.0,22.0,19.0,21.0,18.0,11.0,2.0,
일요일,7,2745,신풍,상선,12.0,19.0,12.0,10.0,9.0,13.0,17.0,23.0,24.0,39.0,29.0,31.0,31.0,30.0,29.0,30.0,32.0,36.0,31.0,33.0,31.0,25.0,27.0,21.0,15.0,14.0,14.0,18.0,16.0,20.0,19.0,16.0,11.0,12.0,14.0,13.0,9.0,,
일요일,7,2745,신풍,하선,6.0,13.0,11.0,7.0,5.0,7.0,8.0,10.0,14.0,23.0,21.0,24.0,25.0,23.0,27.0,27.0,29.0,33.0,31.0,33.0,32.0,27.0,33.0,24.0,18.0,17.0,17.0,21.0,22.0,26.0,32.0,28.0,21.0,18.0,20.0,18.0,11.0,0.0,
일요일,7,2746,대림,상선,16.0,17.0,13.0,9.0,9.0,13.0,16.0,21.0,24.0,39.0,29.0,34.0,32.0,27.0,28.0,31.0,29.0,33.0,31.0,32.0,29.0,26.0,28.0,20.0,15.0,15.0,14.0,17.0,17.0,21.0,19.0,15.0,13.0,12.0,16.0,14.0,11.0,,
일요일,7,2746,대림,하선,7.0,17.0,12.0,8.0,5.0,7.0,9.0,13.0,17.0,27.0,24.0,26.0,27.0,26.0,30.0,33.0,37.0,43.0,41.0,42.0,41.0,36.0,42.0,31.0,26.0,23.0,23.0,28.0,29.0,34.0,38.0,36.0,25.0,24.0,24.0,26.0,13.0,0.0,
일요일,7,2747,남구로,상선,18.0,19.0,15.0,11.0,11.0,16.0,19.0,26.0,33.0,51.0,45.0,54.0,49.0,35.0,41.0,42.0,38.0,44.0,41.0,37.0,37.0,33.0,34.0,22.0,18.0,17.0,15.0,19.0,19.0,22.0,19.0,17.0,14.0,12.0,16.0,13.0,11.0,,
일요일,7,2747,남구로,하선,9.0,17.0,12.0,8.0,6.0,7.0,10.0,13.0,18.0,27.0,24.0,26.0,29.0,26.0,32.0,33.0,38.0,43.0,41.0,43.0,41.0,35.0,42.0,30.0,25.0,23.0,23.0,29.0,28.0,32.0,37.0,34.0,25.0,23.0,23.0,26.0,12.0,0.0,
일요일,7,2748,가산디지털단지,상선,15.0,19.0,15.0,10.0,11.0,15.0,18.0,26.0,33.0,51.0,45.0,55.0,45.0,35.0,41.0,42.0,37.0,46.0,41.0,36.0,40.0,34.0,33.0,22.0,19.0,16.0,15.0,19.0,20.0,21.0,19.0,19.0,14.0,12.0,16.0,13.0,11.0,,
일요일,7,2748,가산디지털단지,하선,9.0,15.0,15.0,8.0,6.0,7.0,10.0,12.0,18.0,28.0,24.0,26.0,29.0,26.0,30.0,33.0,40.0,43.0,42.0,43.0,45.0,38.0,47.0,32.0,28.0,26.0,28.0,31.0,32.0,38.0,41.0,37.0,29.0,26.0,26.0,30.0,15.0,12.0,
일요일,7,2749,철산,상선,17.0,17.0,16.0,11.0,14.0,16.0,19.0,31.0,35.0,48.0,47.0,55.0,44.0,41.0,48.0,42.0,41.0,51.0,42.0,37.0,41.0,36.0,31.0,23.0,20.0,16.0,14.0,22.0,19.0,19.0,22.0,21.0,13.0,12.0,14.0,12.0,9.0,,
일요일,7,2749,철산,하선,9.0,15.0,13.0,9.0,5.0,7.0,9.0,11.0,16.0,25.0,22.0,25.0,27.0,25.0,28.0,32.0,36.0,40.0,38.0,41.0,42.0,34.0,41.0,30.0,24.0,25.0,24.0,28.0,28.0,32.0,38.0,31.0,25.0,22.0,22.0,26.0,12.0,8.0,
일요일,7,2750,광명사거리,상선,16.0,15.0,16.0,10.0,12.0,13.0,19.0,28.0,30.0,49.0,46.0,46.0,39.0,39.0,40.0,33.0,40.0,46.0,34.0,36.0,40.0,29.0,28.0,23.0,17.0,13.0,14.0,21.0,17.0,18.0,23.0,17.0,12.0,12.0,13.0,11.0,8.0,,
일요일,7,2750,광명사거리,하선,9.0,13.0,12.0,7.0,5.0,6.0,8.0,10.0,13.0,22.0,19.0,21.0,23.0,20.0,24.0,27.0,31.0,36.0,32.0,36.0,37.0,29.0,38.0,26.0,22.0,22.0,21.0,25.0,25.0,29.0,33.0,27.0,23.0,20.0,20.0,22.0,9.0,5.0,
일요일,7,2751,천왕,상선,11.0,12.0,15.0,9.0,9.0,12.0,20.0,22.0,26.0,49.0,39.0,38.0,39.0,34.0,32.0,31.0,38.0,37.0,30.0,36.0,31.0,23.0,26.0,20.0,13.0,12.0,14.0,15.0,13.0,18.0,22.0,16.0,9.0,13.0,12.0,11.0,8.0,,
일요일,7,2751,천왕,하선,9.0,13.0,12.0,7.0,5.0,6.0,8.0,10.0,13.0,22.0,19.0,21.0,22.0,20.0,23.0,26.0,27.0,34.0,30.0,33.0,33.0,27.0,32.0,24.0,21.0,19.0,18.0,23.0,23.0,25.0,29.0,24.0,20.0,18.0,18.0,20.0,8.0,2.0,
일요일,7,2752,온수,상선,8.0,13.0,12.0,8.0,8.0,13.0,17.0,16.0,26.0,46.0,31.0,38.0,42.0,27.0,28.0,35.0,32.0,29.0,31.0,36.0,24.0,24.0,28.0,17.0,11.0,14.0,13.0,12.0,14.0,19.0,21.0,14.0,10.0,14.0,12.0,11.0,4.0,0.0,
일요일,7,2752,온수,하선,3.0,12.0,12.0,4.0,5.0,4.0,6.0,8.0,15.0,14.0,17.0,24.0,16.0,20.0,27.0,23.0,22.0,36.0,30.0,25.0,32.0,30.0,24.0,24.0,24.0,18.0,16.0,22.0,28.0,22.0,27.0,33.0,16.0,19.0,18.0,21.0,13.0,0.0,
일요일,8,2811,암사,상선,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
일요일,8,2811,암사,하선,5.0,7.0,5.0,5.0,4.0,7.0,9.0,12.0,11.0,19.0,16.0,18.0,18.0,16.0,17.0,16.0,17.0,17.0,14.0,14.0,13.0,11.0,11.0,8.0,6.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,3.0,3.0,2.0,3.0,1.0,0.0,
일요일,8,2812,천호,상선,1.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,6.0,7.0,6.0,8.0,7.0,10.0,11.0,12.0,13.0,15.0,14.0,15.0,14.0,15.0,11.0,10.0,10.0,9.0,12.0,10.0,14.0,15.0,13.0,10.0,12.0,10.0,9.0,8.0,12.0,
일요일,8,2812,천호,하선,8.0,16.0,16.0,15.0,10.0,17.0,18.0,25.0,29.0,43.0,39.0,45.0,44.0,38.0,45.0,48.0,50.0,47.0,47.0,42.0,42.0,36.0,39.0,27.0,21.0,20.0,18.0,20.0,19.0,22.0,24.0,19.0,13.0,13.0,13.0,11.0,7.0,0.0,
일요일,8,2813,강동구청,상선,3.0,8.0,9.0,7.0,5.0,7.0,9.0,14.0,20.0,30.0,24.0,26.0,27.0,25.0,33.0,36.0,33.0,41.0,41.0,42.0,41.0,36.0,41.0,28.0,27.0,26.0,25.0,27.0,27.0,34.0,38.0,36.0,25.0,31.0,23.0,21.0,19.0,20.0,
일요일,8,2813,강동구청,하선,9.0,17.0,15.0,15.0,10.0,16.0,21.0,27.0,32.0,48.0,42.0,50.0,48.0,42.0,51.0,49.0,54.0,53.0,47.0,45.0,47.0,35.0,40.0,29.0,22.0,21.0,20.0,20.0,18.0,22.0,23.0,19.0,13.0,13.0,12.0,11.0,5.0,0.0,
일요일,8,2814,몽촌토성,상선,3.0,9.0,9.0,7.0,6.0,8.0,9.0,16.0,20.0,29.0,24.0,26.0,27.0,27.0,33.0,35.0,37.0,43.0,43.0,45.0,45.0,40.0,45.0,31.0,30.0,27.0,27.0,31.0,28.0,38.0,42.0,41.0,27.0,34.0,26.0,22.0,19.0,,
일요일,8,2814,몽촌토성,하선,9.0,17.0,13.0,12.0,11.0,16.0,21.0,28.0,34.0,51.0,45.0,54.0,52.0,45.0,54.0,52.0,54.0,56.0,51.0,47.0,50.0,39.0,40.0,31.0,25.0,21.0,20.0,22.0,20.0,25.0,27.0,19.0,14.0,14.0,12.0,12.0,5.0,0.0,
일요일,8,2815,잠실,상선,3.0,11.0,13.0,15.0,8.0,9.0,10.0,16.0,19.0,32.0,26.0,28.0,29.0,27.0,34.0,36.0,40.0,49.0,43.0,46.0,49.0,40.0,48.0,35.0,29.0,28.0,28.0,31.0,29.0,39.0,44.0,42.0,28.0,36.0,27.0,22.0,19.0,0.0,
일요일,8,2815,잠실,하선,9.0,17.0,13.0,11.0,9.0,13.0,17.0,22.0,28.0,44.0,37.0,44.0,47.0,40.0,49.0,49.0,54.0,61.0,61.0,59.0,64.0,53.0,60.0,47.0,39.0,35.0,37.0,44.0,42.0,56.0,56.0,51.0,39.0,38.0,32.0,30.0,19.0,0.0,
일요일,8,2816,석촌,상선,8.0,12.0,16.0,14.0,12.0,15.0,19.0,26.0,35.0,56.0,51.0,59.0,62.0,55.0,68.0,67.0,67.0,74.0,69.0,64.0,64.0,50.0,57.0,39.0,30.0,28.0,25.0,26.0,25.0,32.0,32.0,33.0,21.0,23.0,20.0,18.0,9.0,5.0,
일요일,8,2816,석촌,하선,9.0,16.0,15.0,12.0,9.0,13.0,18.0,22.0,30.0,46.0,37.0,45.0,47.0,39.0,51.0,49.0,54.0,66.0,62.0,61.0,67.0,55.0,63.0,49.0,41.0,37.0,40.0,46.0,45.0,64.0,63.0,58.0,44.0,42.0,37.0,36.0,25.0,10.0,
일요일,8,2817,송파,상선,9.0,15.0,17.0,14.0,13.0,18.0,21.0,31.0,39.0,61.0,60.0,64.0,71.0,64.0,78.0,74.0,76.0,79.0,78.0,70.0,71.0,55.0,59.0,44.0,32.0,29.0,26.0,27.0,25.0,34.0,31.0,30.0,21.0,18.0,20.0,18.0,9.0,5.0,
일요일,8,2817,송파,하선,9.0,15.0,16.0,11.0,10.0,12.0,17.0,22.0,29.0,47.0,37.0,42.0,49.0,40.0,50.0,48.0,54.0,61.0,61.0,58.0,62.0,52.0,58.0,45.0,40.0,35.0,37.0,44.0,42.0,59.0,60.0,55.0,42.0,41.0,39.0,34.0,24.0,8.0,
일요일,8,2818,가락시장,상선,8.0,15.0,16.0,13.0,12.0,17.0,20.0,30.0,36.0,57.0,56.0,60.0,66.0,59.0,74.0,70.0,73.0,74.0,76.0,67.0,69.0,54.0,58.0,42.0,31.0,29.0,26.0,27.0,25.0,35.0,31.0,30.0,21.0,18.0,21.0,18.0,9.0,5.0,
일요일,8,2818,가락시장,하선,8.0,12.0,13.0,10.0,8.0,10.0,16.0,19.0,25.0,42.0,36.0,39.0,43.0,35.0,46.0,46.0,49.0,57.0,55.0,53.0,58.0,48.0,53.0,40.0,35.0,31.0,33.0,40.0,38.0,52.0,54.0,51.0,38.0,38.0,37.0,32.0,24.0,0.0,
일요일,8,2819,문정,상선,13.0,15.0,16.0,13.0,12.0,17.0,21.0,30.0,35.0,58.0,52.0,56.0,64.0,57.0,68.0,64.0,68.0,70.0,68.0,64.0,63.0,51.0,53.0,40.0,29.0,24.0,24.0,25.0,22.0,31.0,28.0,28.0,19.0,16.0,14.0,14.0,9.0,2.0,
일요일,8,2819,문정,하선,8.0,11.0,11.0,8.0,8.0,9.0,13.0,17.0,23.0,34.0,30.0,34.0,35.0,31.0,40.0,38.0,42.0,50.0,49.0,49.0,50.0,43.0,49.0,37.0,32.0,29.0,30.0,34.0,36.0,48.0,50.0,47.0,35.0,35.0,32.0,29.0,21.0,0.0,
일요일,8,2820,장지,상선,12.0,13.0,15.0,12.0,11.0,16.0,20.0,28.0,33.0,56.0,48.0,54.0,55.0,51.0,61.0,57.0,60.0,63.0,57.0,57.0,54.0,47.0,47.0,34.0,26.0,21.0,20.0,22.0,19.0,26.0,26.0,24.0,17.0,13.0,14.0,11.0,5.0,,
일요일,8,2820,장지,하선,8.0,9.0,9.0,7.0,6.0,9.0,11.0,15.0,18.0,28.0,26.0,29.0,29.0,25.0,32.0,32.0,35.0,41.0,41.0,41.0,41.0,38.0,41.0,32.0,26.0,24.0,25.0,31.0,32.0,44.0,45.0,44.0,32.0,32.0,28.0,25.0,19.0,0.0,
일요일,8,2821,복정,상선,10.0,12.0,12.0,11.0,10.0,14.0,17.0,24.0,31.0,49.0,44.0,48.0,49.0,45.0,55.0,49.0,55.0,56.0,50.0,47.0,46.0,38.0,38.0,26.0,21.0,16.0,17.0,18.0,15.0,21.0,21.0,19.0,13.0,10.0,13.0,8.0,5.0,,
일요일,8,2821,복정,하선,3.0,5.0,5.0,3.0,3.0,5.0,6.0,7.0,11.0,15.0,15.0,15.0,17.0,14.0,18.0,20.0,21.0,26.0,24.0,26.0,28.0,25.0,28.0,21.0,18.0,17.0,18.0,21.0,23.0,29.0,29.0,31.0,24.0,22.0,22.0,21.0,17.0,0.0,
일요일,8,2822,산성,상선,9.0,9.0,10.0,7.0,8.0,11.0,13.0,18.0,22.0,32.0,27.0,30.0,29.0,27.0,32.0,30.0,28.0,30.0,27.0,26.0,23.0,21.0,20.0,13.0,10.0,8.0,8.0,8.0,7.0,10.0,9.0,8.0,5.0,4.0,4.0,3.0,1.0,,
